PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000184206.7.GOLGA6L4.wgt.RDat	GOLGA6L4	15	84904525	84914120	0.547	rs1820850	 2.86	rs882888	 0.06716	 4.06	 1.559	254	24	enet	0.2	1.2e-05	 1.77641	0.0757
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259683.1.RP11-182J1.14.wgt.RDat	RP11-182J1.14	15	84944427	84950601	0.250	rs1820850	 3.04	rs11638297	 0.09237	 4.08	 0.911	290	 1	top1	0.092	0.0026	 0.91100	0.3623
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000230373.4.GOLGA6L5.wgt.RDat	GOLGA6L5	15	85051116	85060045	0.336	rs1820850	 2.79	rs11635160	 0.16171	 4.30	-2.211	358	 1	top1	0.16	7.4e-05	-2.21100	0.0270
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000177082.8.WDR73.wgt.RDat	WDR73	15	85185999	85197574	0.295	rs150968	-2.76	rs2292462	 0.25091	-4.76	 0.412	372	 1	top1	0.25	5.4e-07	-0.41200	0.6803
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270127.1.RP11-526I2.5.wgt.RDat	RP11-526I2.5	15	101087972	101090358	0.737	rs1552099	-3.31	rs12460	 0.50508	-6.63	-0.942	583	 1	top1	0.51	1.1e-14	 0.94200	0.3462
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259205.2.PRKXP1.wgt.RDat	PRKXP1	15	101093734	101094525	0.421	rs1552099	-3.31	rs12460	 0.42005	-6.05	-0.942	586	 1	top1	0.42	9.2e-12	 0.94200	0.3462
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140471.12.LINS.wgt.RDat	LINS	15	101099574	101142445	0.301	rs1552099	-3.31	rs12441485	 0.18039	 4.69	 0.500	604	29	enet	0.23	1.5e-06	 0.46172	0.6443
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259658.3.RP11-89K11.1.wgt.RDat	RP11-89K11.1	15	102277302	102285913	0.223	rs4965373	 3.44	rs7169476	 0.10862	-4.55	 1.081	368	 1	top1	0.11	0.0011	-1.08100	0.2797
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103148.11.NPRL3.wgt.RDat	NPRL3	16	138697	188859	0.2625	rs8466	-2.64	rs2562164	 0.12561	-4.00	-0.809	258	 1	top1	0.13	0.00048	 0.809	0.41852
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103202.8.NME4.wgt.RDat	NME4	16	446725	450759	0.2357	rs8466	-2.64	rs7193952	 0.05238	-4.24	 0.203	353	 1	top1	0.052	0.019	-0.203	0.83914
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000242612.2.DECR2.wgt.RDat	DECR2	16	455513	462487	0.3675	rs8466	-2.64	rs7185254	 0.14497	 4.46	 0.867	360	 6	lasso	0.19	1.5e-05	 0.434	0.66447
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000127578.6.WFIKKN1.wgt.RDat	WFIKKN1	16	680932	684116	0.4131	rs4984982	-2.84	rs2269556	 0.21638	 5.31	 0.009	427	 1	top1	0.22	3.8e-06	 0.009	0.99282
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103245.9.NARFL.wgt.RDat	NARFL	16	779753	791329	0.5514	rs12149200	-2.96	rs2071951	 0.26617	 5.62	-0.348	432	 6	lasso	0.45	1.2e-12	-0.721	0.47096
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103227.14.LMF1.wgt.RDat	LMF1	16	903634	1020999	0.3128	rs3826051	 3.04	rs9746775	 0.06263	 3.83	-1.376	456	 1	top1	0.063	0.011	-1.376	0.16882
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000197599.8.CCDC154.wgt.RDat	CCDC154	16	1484384	1494557	0.2741	rs2064291	-4.12	rs4984830	 0.03950	 4.43	 0.766	466	16	enet	0.081	0.0046	 0.639	0.52313
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000206053.8.HN1L.wgt.RDat	HN1L	16	1728257	1752281	0.3791	rs2064291	-4.12	rs2076417	-0.01087	 3.38	 0.784	466	56	enet	-0.0027	0.38	-0.378	0.70514
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260565.2.ERVK13-1.wgt.RDat	ERVK13-1	16	2710350	2723445	0.3449	rs7188573	-3.63	rs11642783	 0.39028	-5.85	 0.171	290	 1	top1	0.39	7.8e-11	-0.171	0.86422
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000059122.12.FLYWCH1.wgt.RDat	FLYWCH1	16	2961938	3001209	0.6413	rs7188573	-3.63	rs9928222	 0.53754	 6.85	-0.775	335	 1	top1	0.54	6.1e-16	-0.775	0.43834
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103351.8.CLUAP1.wgt.RDat	CLUAP1	16	3550924	3589048	0.4366	rs7188573	-3.63	rs12933120	 0.36413	 5.68	-0.451	361	 1	top1	0.36	4.7e-10	-0.451	0.65199
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000126602.6.TRAP1.wgt.RDat	TRAP1	16	3708794	3767598	0.6998	rs4786450	 3.36	rs2072379	 0.17398	-4.61	-0.225	393	 1	top1	0.17	3.8e-05	 0.225	0.82198
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000102858.8.MGRN1.wgt.RDat	MGRN1	16	4666494	4740975	0.3482	rs1049205	-4.21	rs841210	 0.16020	-5.56	-0.799	399	10	enet	0.2	1.2e-05	 1.213	0.22529
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103199.9.ZNF500.wgt.RDat	ZNF500	16	4808305	4817625	0.2231	rs1049205	-4.21	rs2290560	 0.13012	 4.46	-1.343	354	 1	top1	0.13	0.00038	-1.343	0.17927
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000175643.7.RMI2.wgt.RDat	RMI2	16	11343506	11445619	0.3498	rs8052665	-3.48	rs6498184	 0.09485	 4.30	 1.031	521	 2	lasso	0.15	0.00011	 0.546	0.58536
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000254852.4.NPIPA2.wgt.RDat	NPIPA2	16	14841923	14859270	0.5630	rs30218	-2.48	rs11863214	 0.32508	 5.37	 0.201	143	 1	top1	0.33	6e-09	 0.201	0.84070
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261312.1.AC002550.5.wgt.RDat	AC002550.5	16	19717673	19726705	0.4899	rs1886715	-2.53	rs3829539	 0.24622	 6.34	-0.757	443	 8	lasso	0.33	5.7e-09	-0.630	0.52902
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103550.9.KNOP1.wgt.RDat	KNOP1	16	19721831	19726359	0.5371	rs1886715	-2.53	rs720176	 0.31839	 5.62	-0.851	442	 1	top1	0.32	9.2e-09	-0.851	0.39477
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166847.5.DCTN5.wgt.RDat	DCTN5	16	23652713	23681195	0.1987	rs13306665	 2.31	rs40076	 0.23867	 4.69	-0.212	437	 1	top1	0.24	1.1e-06	-0.212	0.83211
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000197165.6.SULT1A2.wgt.RDat	SULT1A2	16	28603264	28608430	0.4376	rs4788054	-2.39	rs181209	 0.08638	 3.99	 0.020	176	 6	lasso	0.13	0.00034	-0.236	0.81339
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000196502.7.SULT1A1.wgt.RDat	SULT1A1	16	28616903	28634946	0.1775	rs4788054	-2.39	rs4787457	 0.13395	-4.91	-0.279	178	12	enet	0.17	6e-05	 0.652	0.51433
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000251417.1.RP11-1348G14.4.wgt.RDat	RP11-1348G14.4	16	28814097	28829149	0.1512	rs12448898	 2.12	rs7187776	 0.13087	-4.72	-0.756	177	 4	lasso	0.16	8.7e-05	 1.013	0.31094
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000178188.10.SH2B1.wgt.RDat	SH2B1	16	28857921	28885526	0.0865	rs7185232	-2.01	rs26528	 0.00743	-3.76	-0.453	172	 1	top1	0.0074	0.2	 0.453	0.65055
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169203.12.RP11-231C14.4.wgt.RDat	RP11-231C14.4	16	29495010	29517320	0.2743	rs10204	-2.58	rs9932702	 0.01148	 3.28	-1.242	165	20	enet	0.059	0.014	-1.099	0.27195
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169592.10.INO80E.wgt.RDat	INO80E	16	30007868	30015978	0.1829	rs10204	-2.58	rs7190185	 0.23080	-5.16	-1.160	195	 2	lasso	0.23	1.6e-06	 1.175	0.23984
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000090238.7.YPEL3.wgt.RDat	YPEL3	16	30103635	30108236	0.2263	rs10204	-2.58	rs8060511	 0.06483	 3.90	-1.153	214	 1	top1	0.065	0.01	-1.153	0.24891
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198064.9.RP11-347C12.1.wgt.RDat	RP11-347C12.1	16	30234258	30265831	0.1774	rs10204	-2.58	rs6565176	 0.10636	 3.81	-1.100	203	 1	top1	0.11	0.0013	-1.100	0.27133
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000099365.5.STX1B.wgt.RDat	STX1B	16	31000577	31021949	0.1945	rs2454909	-2.57	rs11645526	-0.01164	 3.59	-0.973	231	 6	lasso	0.013	0.15	-1.518	0.12899
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103510.15.KAT8.wgt.RDat	KAT8	16	31127075	31142714	0.1906	rs2454909	-2.57	rs2855475	 0.09251	-4.09	 0.237	240	 3	lasso	0.13	0.00038	 0.230	0.81784
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000155393.8.HEATR3.wgt.RDat	HEATR3	16	50099852	50140298	0.2303	rs12447501	 2.65	rs2004924	 0.25433	-4.86	 0.097	367	 1	top1	0.25	4.4e-07	-0.097	0.92273
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103479.10.RBL2.wgt.RDat	RBL2	16	53467889	53515747	0.5502	rs7190121	 2.58	rs8049033	 0.44717	-6.30	 0.591	406	 4	lasso	0.45	1e-12	-0.545	0.58598
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000125124.7.BBS2.wgt.RDat	BBS2	16	56518257	56554195	0.4037	rs2399594	 3.05	rs4556786	 0.26009	-4.86	 1.897	478	 1	top1	0.26	3.2e-07	-1.897	0.05783
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000125148.6.MT2A.wgt.RDat	MT2A	16	56642111	56643409	0.5539	rs2399594	 3.05	rs7191207	 0.00186	 4.94	 0.099	494	11	lasso	0.084	0.0039	 0.447	0.65461
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000187193.8.MT1X.wgt.RDat	MT1X	16	56716336	56718108	0.7668	rs2399594	 3.05	rs7191207	 0.23024	 5.23	 0.099	505	 1	top1	0.23	1.8e-06	 0.099	0.92114
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259827.1.RP11-343H19.2.wgt.RDat	RP11-343H19.2	16	56716382	56717298	0.7521	rs2399594	 3.05	rs7191207	 0.23189	 5.24	 0.099	505	 1	top1	0.23	1.6e-06	 0.099	0.92114
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000135723.9.FHOD1.wgt.RDat	FHOD1	16	67263292	67273357	0.3614	rs11075645	 3.20	rs16957265	 0.04414	 3.84	-1.826	238	13	lasso	0.1	0.0018	-2.884	0.00393
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000135740.12.SLC9A5.wgt.RDat	SLC9A5	16	67282775	67306093	0.5127	rs11075645	 3.20	rs11700	 0.00464	 3.85	-2.522	234	 1	top1	0.0046	0.24	-2.522	0.01167
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000132600.12.PRMT7.wgt.RDat	PRMT7	16	68344877	68390700	0.3569	rs1170421	-3.97	rs9928605	 0.18150	 4.77	-1.208	326	25	enet	0.23	1.3e-06	-0.908	0.36381
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260108.1.RP11-140H17.1.wgt.RDat	RP11-140H17.1	16	69497747	69500167	0.3572	rs4783718	 2.43	rs7202398	 0.21204	 4.92	-0.186	298	 2	lasso	0.24	8.6e-07	-0.408	0.68300
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000196696.8.PDXDC2P.wgt.RDat	PDXDC2P	16	70024500	70030371	0.2684	rs4783718	 2.40	rs7919	 0.17312	 4.63	-1.044	191	 1	top1	0.17	4e-05	-1.044	0.29649
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261556.4.RP11-296I10.6.wgt.RDat	RP11-296I10.6	16	70253477	70279519	0.2036	rs12919296	-3.37	rs7192268	 0.18311	 4.62	-0.685	200	 4	lasso	0.19	1.9e-05	-0.664	0.50663
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000223496.1.EXOSC6.wgt.RDat	EXOSC6	16	70284134	70285833	0.3136	rs12919296	-3.37	rs7192268	 0.23936	 4.94	-0.685	194	 1	top1	0.24	1e-06	-0.685	0.49334
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168411.9.RFWD3.wgt.RDat	RFWD3	16	74655292	74700779	0.1543	rs7203189	 2.93	rs8050624	 0.11192	 4.19	 0.636	374	 1	top1	0.11	0.00096	 0.636	0.52478
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205078.5.SYCE1L.wgt.RDat	SYCE1L	16	77240338	77246902	0.3370	rs1393430	 3.39	rs11865641	 0.29220	 5.09	-0.098	736	 1	top1	0.29	4.7e-08	-0.098	0.92193
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103168.12.TAF1C.wgt.RDat	TAF1C	16	84213552	84220669	0.4157	rs4414480	-3.26	rs3803643	 0.29156	-5.07	 1.975	925	 1	top1	0.29	4.9e-08	-1.975	0.04827
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000172530.15.BANP.wgt.RDat	BANP	16	87982850	88110924	0.5908	rs7189932	-2.47	rs7500034	 0.01094	 3.20	 0.035	429	 1	top1	0.011	0.17	 0.035	0.97208
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000167515.6.TRAPPC2L.wgt.RDat	TRAPPC2L	16	88923494	88926158	0.3529	rs4785613	 2.77	rs12597391	 0.20226	-4.38	 0.493	384	 1	top1	0.2	8.3e-06	-0.493	0.62201
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000167523.9.SPATA33.wgt.RDat	SPATA33	16	89734401	89737680	0.3462	rs154665	 3.33	rs154657	 0.01359	 3.81	 1.926	385	 5	lasso	0.045	0.028	 0.691	0.48926
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000185324.17.CDK10.wgt.RDat	CDK10	16	89747145	89761753	0.4057	rs154665	 3.33	rs11538871	 0.16297	-4.71	-0.051	382	 6	lasso	0.24	1e-06	 1.254	0.20976
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075399.8.VPS9D1.wgt.RDat	VPS9D1	16	89773542	89785777	0.2406	rs154665	 3.33	rs4785714	 0.05190	-4.03	 1.095	375	 4	lasso	0.083	0.0041	-0.895	0.37097
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000181031.11.RPH3AL.wgt.RDat	RPH3AL	17	62293	236045	0.449	NA	    NA	NA	       NA	   NA	    NA	274	 0	enet	0.34	2.8e-09	     NA	     NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000241525.3.AC108004.3.wgt.RDat	AC108004.3	17	254326	263814	0.670	rs684232	  6.24	rs11150882	 0.520136	 6.69	 0.484	283	 1	top1	0.52	2.9e-15	 0.4840	0.62839
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000187624.7.C17orf97.wgt.RDat	C17orf97	17	260118	273510	0.615	rs684232	  6.24	rs11150882	 0.604602	 7.22	 0.484	285	 1	top1	0.6	8e-19	 0.4840	0.62839
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000141252.15.VPS53.wgt.RDat	VPS53	17	411908	624957	0.541	rs684232	  6.24	rs7219151	 0.366006	-6.03	-0.277	455	 1	top1	0.37	4.1e-10	 0.2770	0.78178
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000170291.10.ELP5.wgt.RDat	ELP5	17	7155942	7160357	0.646	rs8079544	  3.23	rs402514	 0.431673	 6.12	 1.488	454	10	lasso	0.44	1.6e-12	 1.7273	0.08412
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000263301.1.RP11-104H15.8.wgt.RDat	RP11-104H15.8	17	7342478	7342738	0.537	rs7224399	  5.73	rs9913778	 0.010367	 4.23	-0.822	460	 1	enet	0.056	0.016	-0.8220	0.41108
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000233223.2.AC113189.5.wgt.RDat	AC113189.5	17	7485790	7487390	0.427	rs7224399	  5.73	rs34416693	 0.020145	-3.58	-0.703	455	 1	top1	0.02	0.1	 0.7030	0.48206
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000065320.4.NTN1.wgt.RDat	NTN1	17	8924859	9147317	0.510	rs11656351	 -3.47	rs6503145	-0.003221	 3.12	-3.191	557	47	enet	0.004	0.25	-1.2311	0.21827
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000265519.1.CTD-3157E16.1.wgt.RDat	CTD-3157E16.1	17	15691101	15691519	0.335	rs163382	 -3.06	rs4349188	 0.177936	-4.64	-0.818	324	 1	top1	0.18	3.1e-05	 0.8181	0.41332
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000154803.8.FLCN.wgt.RDat	FLCN	17	17115526	17132043	0.323	rs9303142	  3.53	rs1736202	 0.398754	-5.88	 2.723	382	 1	top1	0.4	4.3e-11	-2.7230	0.00647
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000176974.13.SHMT1.wgt.RDat	SHMT1	17	18231187	18266856	0.185	NA	    NA	NA	       NA	   NA	    NA	269	 0	top1	0.19	2.1e-05	     NA	     NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000171928.9.TVP23B.wgt.RDat	TVP23B	17	18684308	18710027	0.275	rs11657284	 -3.53	rs4123417	 0.101524	-4.46	-0.230	172	 8	enet	0.1	0.0016	-0.3806	0.70347
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000141127.10.PRPSAP2.wgt.RDat	PRPSAP2	17	18743398	18834581	0.260	rs11657284	 -3.53	rs1737943	 0.217771	 5.09	 0.909	171	 1	top1	0.22	3.5e-06	 0.9090	0.36335
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000264469.1.RP11-173M1.8.wgt.RDat	RP11-173M1.8	17	25641669	25642952	0.275	rs11868790	 -2.82	rs7207347	 0.231053	 4.77	-0.410	270	 1	top1	0.23	1.7e-06	-0.4100	0.68181
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000167525.9.PROCA1.wgt.RDat	PROCA1	17	27030215	27038872	0.179	rs4795473	 -2.18	rs2302206	 0.200399	-4.45	 0.344	297	 1	top1	0.2	9.2e-06	-0.3440	0.73085
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000176390.10.CRLF3.wgt.RDat	CRLF3	17	29096406	29151794	0.259	rs7216394	  3.35	rs8078182	 0.093312	-4.25	 2.256	294	14	lasso	0.14	0.00027	-2.5398	0.01109
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166750.5.SLFN5.wgt.RDat	SLFN5	17	33570055	33600674	0.468	rs3744358	 -2.02	rs11867191	 0.185314	-4.71	-0.876	370	 1	top1	0.19	2.1e-05	 0.8760	0.38103
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000161326.8.DUSP14.wgt.RDat	DUSP14	17	35849937	35873603	0.403	rs11263763	-14.40	rs7217170	-0.000306	-3.70	 0.795	322	12	enet	0.0081	0.2	-0.6059	0.54460
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000006114.11.SYNRG.wgt.RDat	SYNRG	17	35874900	35969544	0.488	rs11263763	-14.40	rs2158235	 0.336256	 5.71	 0.263	322	 1	top1	0.34	2.9e-09	 0.2630	0.79255
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000161395.8.PGAP3.wgt.RDat	PGAP3	17	37827375	37853050	0.232	rs7502912	 -2.92	rs9675194	 0.032839	 4.15	 1.644	313	26	enet	0.056	0.016	 0.8014	0.42288
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000167920.4.TMEM99.wgt.RDat	TMEM99	17	38984309	38992522	0.374	rs7220877	 -3.03	rs2469832	 0.210989	 5.17	-0.669	412	 1	top1	0.21	5.2e-06	-0.6690	0.50350
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000141756.14.FKBP10.wgt.RDat	FKBP10	17	39968932	39979465	0.429	rs1076188	 -2.48	rs9907244	 0.079650	-4.00	 0.984	410	 1	top1	0.08	0.0049	-0.9840	0.32512
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000141698.12.NT5C3B.wgt.RDat	NT5C3B	17	39981335	39992523	0.560	rs1076188	 -2.48	rs9896766	 0.561474	 6.95	-0.392	399	 1	top1	0.56	6.4e-17	-0.3920	0.69506
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000108771.8.DHX58.wgt.RDat	DHX58	17	40253422	40264751	0.534	rs1076188	 -2.48	rs2074158	 0.275319	-5.51	 0.683	315	10	lasso	0.47	2.6e-13	-0.3025	0.76227
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198863.3.RUNDC1.wgt.RDat	RUNDC1	17	41132582	41145707	0.373	rs323495	  3.11	rs9913501	 0.079105	-3.43	 1.079	251	 1	top1	0.079	0.005	-1.0790	0.28059
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000108830.7.RND2.wgt.RDat	RND2	17	41177258	41180215	0.158	rs323495	  3.11	rs915945	 0.069638	-3.88	-0.558	259	 3	lasso	0.16	1e-04	 0.7847	0.43261
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198496.6.NBR2.wgt.RDat	NBR2	17	41277627	41305688	0.222	rs323495	  3.11	rs3950989	 0.324792	-5.44	-0.527	285	 1	top1	0.32	6.1e-09	 0.5270	0.59819
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000236383.3.LINC00854.wgt.RDat	LINC00854	17	41368960	41383338	0.160	rs323495	  3.11	rs4239149	 0.017899	-3.55	-0.337	295	22	enet	0.025	0.078	 0.0213	0.98300
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260793.2.RP5-882C2.2.wgt.RDat	RP5-882C2.2	17	42298769	42301078	0.174	rs2523162	  2.57	rs12937692	-0.011898	-3.11	 1.851	334	 7	lasso	-0.0084	0.59	-0.9011	0.36751
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000161692.13.DBF4B.wgt.RDat	DBF4B	17	42785976	42829632	0.289	rs6503427	 -3.11	rs34839354	 0.296409	-5.40	-0.325	390	 1	top1	0.3	3.6e-08	 0.3250	0.74518
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000172992.7.DCAKD.wgt.RDat	DCAKD	17	43100708	43138473	0.409	rs6503427	 -3.11	rs7225329	 0.169809	-4.63	-0.608	323	 1	top1	0.17	4.8e-05	 0.6080	0.54319
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000136448.7.NMT1.wgt.RDat	NMT1	17	43138651	43182364	0.427	rs6503427	 -3.11	rs7216522	 0.275028	-5.25	-0.360	313	 1	top1	0.28	1.3e-07	 0.3600	0.71885
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000214425.2.LRRC37A4P.wgt.RDat	LRRC37A4P	17	43578685	43623042	0.421	rs6503427	 -3.11	rs8072451	 0.391873	-5.90	-0.754	149	 1	top1	0.39	7e-11	 0.7540	0.45085
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.396	rs6503427	 -3.11	rs8072451	 0.519369	 6.70	-0.754	 87	 1	top1	0.52	3.1e-15	-0.7540	0.45085
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.258	rs17763104	  1.84	rs8072451	 0.496291	 6.56	-0.754	 27	 1	top1	0.5	2.3e-14	-0.7540	0.45085
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.335	rs199496	 -3.11	rs199534	 0.445899	 6.44	-0.573	130	 1	top1	0.45	1.3e-12	-0.5730	0.56664
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000185829.11.ARL17A.wgt.RDat	ARL17A	17	44594068	44657088	0.522	rs199496	 -3.16	rs16941095	 0.083215	 3.94	-0.902	136	14	enet	0.21	5.1e-06	 1.7541	0.07941
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000073969.14.NSF.wgt.RDat	NSF	17	44668035	44834830	0.195	rs197932	 -2.29	rs169201	-0.010515	-3.10	-0.598	203	12	lasso	-0.01	0.7	 0.9448	0.34475
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000141294.5.LRRC46.wgt.RDat	LRRC46	17	45908993	45913841	0.246	NA	    NA	NA	       NA	   NA	    NA	379	 0	top1	0.21	4.9e-06	     NA	     NA
